Person,Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
Emily,2024-01-29,Emily Workout,1h,Squat (Barbell),1,105.65,5,0,0,Lorem ipsum dolor sit amet,,7.0
Emily,2024-01-30,Emily Workout,1h,Squat (Barbell),1,106.32,7,0,0,Lorem ipsum dolor sit amet,,9.7
Emily,2024-01-31,Emily Workout,1h,Squat (Barbell),1,107.03,10,0,0,Lorem ipsum dolor sit amet,,8.9
Emily,2024-02-01,Emily Workout,1h,Squat (Barbell),1,107.67,5,0,0,Lorem ipsum dolor sit amet,,8.5
Emily,2024-02-02,Emily Workout,1h,Squat (Barbell),1,108.19,5,0,0,Lorem ipsum dolor sit amet,,8.4
Emily,2024-02-03,Emily Workout,1h,Squat (Barbell),1,108.75,7,0,0,Lorem ipsum dolor sit amet,,8.6
Emily,2024-02-04,Emily Workout,1h,Squat (Barbell),1,109.0,6,0,0,Lorem ipsum dolor sit amet,,7.8
Emily,2024-02-05,Emily Workout,1h,Squat (Barbell),1,109.58,5,0,0,Lorem ipsum dolor sit amet,,6.8
Emily,2024-02-06,Emily Workout,1h,Squat (Barbell),1,109.96,10,0,0,Lorem ipsum dolor sit amet,,9.8
Emily,2024-02-07,Emily Workout,1h,Squat (Barbell),1,110.57,6,0,0,Lorem ipsum dolor sit amet,,8.7
Emily,2024-02-08,Emily Workout,1h,Squat (Barbell),1,111.06,6,0,0,Lorem ipsum dolor sit amet,,8.6
Emily,2024-02-09,Emily Workout,1h,Squat (Barbell),1,111.4,8,0,0,Lorem ipsum dolor sit amet,,9.4
Emily,2024-02-10,Emily Workout,1h,Squat (Barbell),1,111.89,10,0,0,Lorem ipsum dolor sit amet,,8.3
Emily,2024-02-11,Emily Workout,1h,Squat (Barbell),1,112.19,6,0,0,Lorem ipsum dolor sit amet,,7.1
Emily,2024-02-12,Emily Workout,1h,Squat (Barbell),1,112.77,6,0,0,Lorem ipsum dolor sit amet,,8.2
Emily,2024-02-13,Emily Workout,1h,Squat (Barbell),1,113.16,5,0,0,Lorem ipsum dolor sit amet,,9.5
Emily,2024-02-14,Emily Workout,1h,Squat (Barbell),1,113.55,8,0,0,Lorem ipsum dolor sit amet,,8.1
Emily,2024-02-15,Emily Workout,1h,Squat (Barbell),1,114.35,6,0,0,Lorem ipsum dolor sit amet,,8.8
Emily,2024-02-16,Emily Workout,1h,Squat (Barbell),1,114.87,6,0,0,Lorem ipsum dolor sit amet,,9.8
Emily,2024-02-17,Emily Workout,1h,Squat (Barbell),1,115.52,8,0,0,Lorem ipsum dolor sit amet,,8.9
Emily,2024-02-18,Emily Workout,1h,Squat (Barbell),1,115.95,9,0,0,Lorem ipsum dolor sit amet,,7.9
Emily,2024-02-19,Emily Workout,1h,Squat (Barbell),1,116.49,10,0,0,Lorem ipsum dolor sit amet,,8.3
Emily,2024-02-20,Emily Workout,1h,Squat (Barbell),1,116.85,6,0,0,Lorem ipsum dolor sit amet,,8.4
Emily,2024-02-21,Emily Workout,1h,Squat (Barbell),1,117.49,7,0,0,Lorem ipsum dolor sit amet,,9.2
Emily,2024-02-22,Emily Workout,1h,Squat (Barbell),1,118.05,10,0,0,Lorem ipsum dolor sit amet,,7.9
Emily,2024-02-23,Emily Workout,1h,Squat (Barbell),1,118.59,9,0,0,Lorem ipsum dolor sit amet,,8.5
Emily,2024-02-24,Emily Workout,1h,Squat (Barbell),1,119.15,9,0,0,Lorem ipsum dolor sit amet,,7.6
Emily,2024-02-25,Emily Workout,1h,Squat (Barbell),1,119.66,7,0,0,Lorem ipsum dolor sit amet,,8.6
Emily,2024-02-26,Emily Workout,1h,Squat (Barbell),1,120.34,6,0,0,Lorem ipsum dolor sit amet,,9.2
Emily,2024-02-27,Emily Workout,1h,Squat (Barbell),1,120.71,7,0,0,Lorem ipsum dolor sit amet,,8.0
Emily,2024-02-28,Emily Workout,1h,Squat (Barbell),1,121.22,9,0,0,Lorem ipsum dolor sit amet,,6.7
Emily,2024-02-29,Emily Workout,1h,Squat (Barbell),1,121.72,8,0,0,Lorem ipsum dolor sit amet,,9.5
Emily,2024-03-01,Emily Workout,1h,Squat (Barbell),1,122.14,9,0,0,Lorem ipsum dolor sit amet,,8.2
Emily,2024-03-02,Emily Workout,1h,Squat (Barbell),1,122.6,5,0,0,Lorem ipsum dolor sit amet,,8.4
Emily,2024-03-03,Emily Workout,1h,Squat (Barbell),1,123.24,6,0,0,Lorem ipsum dolor sit amet,,7.9
Emily,2024-03-04,Emily Workout,1h,Squat (Barbell),1,124.03,10,0,0,Lorem ipsum dolor sit amet,,8.9
Emily,2024-03-05,Emily Workout,1h,Squat (Barbell),1,124.69,6,0,0,Lorem ipsum dolor sit amet,,9.5
Emily,2024-03-06,Emily Workout,1h,Squat (Barbell),1,125.42,7,0,0,Lorem ipsum dolor sit amet,,6.1
Emily,2024-03-07,Emily Workout,1h,Squat (Barbell),1,125.94,9,0,0,Lorem ipsum dolor sit amet,,6.5
Emily,2024-03-08,Emily Workout,1h,Squat (Barbell),1,126.74,9,0,0,Lorem ipsum dolor sit amet,,9.0
Emily,2024-03-09,Emily Workout,1h,Squat (Barbell),1,127.34,7,0,0,Lorem ipsum dolor sit amet,,8.5
Emily,2024-03-10,Emily Workout,1h,Squat (Barbell),1,127.85,6,0,0,Lorem ipsum dolor sit amet,,7.2
Emily,2024-03-11,Emily Workout,1h,Squat (Barbell),1,128.78,6,0,0,Lorem ipsum dolor sit amet,,8.0
Emily,2024-03-12,Emily Workout,1h,Squat (Barbell),1,129.43,10,0,0,Lorem ipsum dolor sit amet,,8.3
Emily,2024-03-13,Emily Workout,1h,Squat (Barbell),1,129.87,10,0,0,Lorem ipsum dolor sit amet,,6.5
Emily,2024-03-14,Emily Workout,1h,Squat (Barbell),1,130.61,5,0,0,Lorem ipsum dolor sit amet,,6.4
Emily,2024-03-15,Emily Workout,1h,Squat (Barbell),1,131.5,6,0,0,Lorem ipsum dolor sit amet,,6.1
Emily,2024-03-16,Emily Workout,1h,Squat (Barbell),1,132.03,10,0,0,Lorem ipsum dolor sit amet,,7.0
Emily,2024-03-17,Emily Workout,1h,Squat (Barbell),1,132.85,6,0,0,Lorem ipsum dolor sit amet,,8.3
Emily,2024-03-18,Emily Workout,1h,Squat (Barbell),1,133.61,6,0,0,Lorem ipsum dolor sit amet,,8.7
Emily,2024-03-19,Emily Workout,1h,Squat (Barbell),1,134.04,10,0,0,Lorem ipsum dolor sit amet,,6.6
Emily,2024-03-20,Emily Workout,1h,Squat (Barbell),1,134.91,9,0,0,Lorem ipsum dolor sit amet,,7.2
Emily,2024-03-21,Emily Workout,1h,Squat (Barbell),1,135.32,6,0,0,Lorem ipsum dolor sit amet,,7.9
Emily,2024-03-22,Emily Workout,1h,Squat (Barbell),1,135.86,10,0,0,Lorem ipsum dolor sit amet,,6.3
Emily,2024-03-23,Emily Workout,1h,Squat (Barbell),1,136.7,7,0,0,Lorem ipsum dolor sit amet,,7.9
Emily,2024-03-24,Emily Workout,1h,Squat (Barbell),1,137.51,10,0,0,Lorem ipsum dolor sit amet,,6.0
Emily,2024-03-25,Emily Workout,1h,Squat (Barbell),1,137.89,9,0,0,Lorem ipsum dolor sit amet,,7.1
Emily,2024-03-26,Emily Workout,1h,Squat (Barbell),1,138.96,9,0,0,Lorem ipsum dolor sit amet,,9.1
Emily,2024-03-27,Emily Workout,1h,Squat (Barbell),1,139.64,7,0,0,Lorem ipsum dolor sit amet,,8.5
Emily,2024-03-28,Emily Workout,1h,Squat (Barbell),1,140.14,6,0,0,Lorem ipsum dolor sit amet,,6.5
Emily,2024-03-29,Emily Workout,1h,Squat (Barbell),1,140.63,6,0,0,Lorem ipsum dolor sit amet,,7.3
Emily,2024-03-30,Emily Workout,1h,Squat (Barbell),1,141.48,8,0,0,Lorem ipsum dolor sit amet,,6.5
